status,symbol,current_price,setup,scenario,scenario_label,option_contract,bias,side,timeframe,pattern,zone_type,zone_top,zone_bottom,trigger_level,confirmation_level,invalidation_level,distance_pct,freshness,freshness_label,tests,departure_atr,departure_grade,departure_volume_ratio,departure_body_vs_base_body,volume_grade,quality_score,target,estimated_rr,target_rr_raw,target_quality,target_level,target_reject_reason,target_rr_range,target_ladder,target_1_zone,target_1_rr,target_1_freshness,target_1_tests,target_1_role,target_2_zone,target_2_rr,target_2_freshness,target_2_tests,target_2_role,target_3_zone,target_3_rr,target_3_freshness,target_3_tests,target_3_role,intervening_zone_count,nearest_obstacle_zone,target_selection_reason,grade,confluence_count,confluence_timeframes,merged_from,primary_timeframe,closest_demand_bottom,closest_demand_top,closest_demand_timeframe,closest_demand_relation,distance_to_demand_pct,closest_supply_bottom,closest_supply_top,closest_supply_timeframe,closest_supply_relation,distance_to_supply_pct,price_position_status,current_price_as_of,structure_bias_5m,structure_detail_5m,last_swing_high_5m,prior_swing_high_5m,last_swing_low_5m,prior_swing_low_5m,structure_bias_15m,structure_detail_15m,last_swing_high_15m,prior_swing_high_15m,last_swing_low_15m,prior_swing_low_15m,structure_bias_1d,structure_detail_1d,last_swing_high_1d,prior_swing_high_1d,last_swing_low_1d,prior_swing_low_1d,structure_alignment,price_structure_bias,structure_trade_alignment,latest_price_session,latest_price_time,prior_rth_close,gap_abs,gap_pct,gap_direction,gap_size_bucket,recent_move_direction,recent_move_pct,recent_move_strength,price_vs_9ema,price_vs_vwap,ema9,session_vwap,volume_ratio_recent,volume_state,vpa_state,current_price_session,snapshot_context_time,snapshot_context_type,gap_zone_context,zone_thesis,zone_movement_state,historical_zone_tendency,historical_reaction_score,observation_score,observation_reason,watch_for,movement_watchlist_bucket,rejection_reasons,setup_quality_score,setup_quality_grade,rr_tier,rr_tier_class,rr_range_summary,final_eligible,watchlist_bucket,scenario_status,confirmation_needed
Future,PANW,186.32,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,196.66,195.0,196.66,195.0,196.66,4.66,fresh,Fresh / untested (0 tests),0,-0.35,Weak,0.74,75.0,Weak,7.09,"1D demand @ 183.00 (RR 0.32, fresh, tests 0, quality 14.1)",0.32,0.32,14.08,183.0,,1:0.32–1:1.76,"T1: 1D demand @ 183.00 (RR 0.32, fresh, tests 0, quality 14.1) | T2: 1D demand @ 168.17 (RR 1.76, fresh, tests 0, quality 14.3)","1D demand @ 183.00 (RR 0.32, fresh, tests 0, quality 14.1)",0.32,fresh,0.0,hard_target,"1D demand @ 168.17 (RR 1.76, fresh, tests 0, quality 14.3)",1.76,fresh,0.0,hard_target,,,,,,1,,t1_nearest_unbroken_opposing_zone,B,1,1D,1D supply 195.00-196.66 DBD,1D,181.11,183.0,1D,below_price,1.78,186.25,187.75,1D,containing_price,0.0,inside_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,185.84,0.48,0.258,Flat / no meaningful gap,flat,Sideways,0.456,grinding,above_9ema,above_vwap,185.695,185.847,3.721,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,gap_into_supply,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 17% (6 tests)",6.67,69.7,"structure mixed; possible absorption; gap into supply; Supply history: rejects 50%, breaks 17% (6 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_rr_to_nearest_opposing_zone,6.248,B,Poor <1:1.5,rr-poor,T1 1:0.32 (Poor <1:1.5); range 1:0.32–1:1.76,False,Developing Scenario,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,SPY,691.57,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,RBR,demand,677.6,674.9,674.9,677.6,674.9,2.02,fresh,Fresh / untested (0 tests),0,0.56,Weak,1.2,3.54,Strong,7.76,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D demand 674.90-677.60 RBR,1D,680.59,687.72,1D,below_price,0.56,,,,,,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,691.8,-0.226,-0.033,Flat / no meaningful gap,flat,Sideways,-0.077,sideways,below_9ema,below_vwap,692.025,692.031,3.253,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 25%, breaks 50% (4 tests)",-5.0,45.0,"structure mixed; Demand history: holds 25%, breaks 50% (4 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.488,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,AVGO,342.49,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,352.68,349.85,352.68,349.85,352.68,2.15,multiple_tests,Multiple retests (2 tests),2,-0.31,Weak,0.36,30.25,Weak,4.17,"1D demand @ 330.12 (RR 1.21, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",1.21,1.21,-999.0,330.12,,1:1.21–1:5.15,"T1: 1D demand @ 330.12 (RR 1.21, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests) | T2: 1D demand @ 302.39 (RR 3.94, fresh, tests 0, quality 14.2) | T3: 1D demand @ 300.25 (RR 4.15, multiple_tests, tests 3, quality 7.4) | T4: 1D demand @ 290.06 (RR 5.15, one_test, tests 1, quality 10.2)","1D demand @ 330.12 (RR 1.21, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",1.21,multiple_tests,5.0,soft_obstacle,"1D demand @ 302.39 (RR 3.94, fresh, tests 0, quality 14.2)",3.94,fresh,0.0,hard_target,"1D demand @ 300.25 (RR 4.15, multiple_tests, tests 3, quality 7.4)",4.15,multiple_tests,3.0,hard_target,3,"1D demand @ 330.12 (RR 1.21, multiple_tests, tests 5, quality -999.0, soft obstacle: 4plus_tests)",t1_nearest_unbroken_opposing_zone,C,1,1D,1D supply 349.85-352.68 RBD,1D,324.61,330.12,1D,below_price,3.61,349.85,352.68,1D,above_price,2.15,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,343.64,-1.15,-0.335,Flat / no meaningful gap,flat,Bearish,-1.374,directional,below_9ema,below_vwap,344.408,343.779,2.526,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,rejecting_from_supply,"Supply history: rejects 30%, breaks 40% (10 tests)",-2.0,70.0,"structure mixed; rejecting from supply; possible absorption; Supply history: rejects 30%, breaks 40% (10 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Priority movement watch,rejected_2_tests_without_confluence_or_quality;rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,-196.097,C,Poor <1:1.5,rr-poor,T1 1:1.21 (Poor <1:1.5); range 1:1.21–1:4.15,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,SOFI,26.8,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,26.1,24.84,24.84,26.1,24.84,2.61,multiple_tests,Multiple retests (15 tests),15,0.89,Weak,1.54,1.3,Excellent,5.93,"1D supply @ 29.04 (RR 1.14, multiple_tests, tests 2, quality 8.1)",1.14,1.14,8.12,29.04,,1:1.14–1:2.24,"T1: 1D supply @ 29.04 (RR 1.14, multiple_tests, tests 2, quality 8.1) | T2: 1D supply @ 29.39 (RR 1.32, multiple_tests, tests 2, quality 6.2) | T3: 1D supply @ 31.18 (RR 2.24, fresh, tests 0, quality 15.5)","1D supply @ 29.04 (RR 1.14, multiple_tests, tests 2, quality 8.1)",1.14,multiple_tests,2.0,hard_target,"1D supply @ 29.39 (RR 1.32, multiple_tests, tests 2, quality 6.2)",1.32,multiple_tests,2.0,hard_target,"1D supply @ 31.18 (RR 2.24, fresh, tests 0, quality 15.5)",2.24,fresh,0.0,hard_target,2,,t1_nearest_unbroken_opposing_zone,C,1,1D,1D demand 24.84-26.10 DBR,1D,25.95,26.68,1D,below_price,0.45,29.04,29.7,1D,above_price,8.36,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,26.99,-0.192,-0.71,Flat / no meaningful gap,flat,Sideways,-0.062,sideways,below_9ema,below_vwap,26.957,26.957,1.836,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 67% (3 tests)",-13.33,44.7,"structure mixed; possible absorption; Demand history: holds 0%, breaks 67% (3 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_4plus_entry_tests;rejected_low_rr_to_nearest_opposing_zone,4.779,C,Poor <1:1.5,rr-poor,T1 1:1.14 (Poor <1:1.5); range 1:1.14–1:2.24,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,NOW,149.14,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,154.69,153.19,154.69,153.19,154.69,2.72,fresh,Fresh / untested (0 tests),0,-0.43,Weak,1.84,7.04,Excellent,8.77,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D supply 153.19-154.54 DBD; 1D supply 153.85-154.69 DBD,1D,,,,,,153.19,154.69,1D,above_price,2.72,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,148.83,0.31,0.208,Flat / no meaningful gap,flat,Sideways,0.0,sideways,above_9ema,above_vwap,148.836,148.666,2.987,high_volume,volume_expansion_with_direction,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 25%, breaks 50% (4 tests)",-5.0,57.0,"structure mixed; volume expansion; Supply history: rejects 25%, breaks 50% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.97,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,NET,199.0,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,RBR,demand,195.68,193.31,193.31,193.31,195.68,2.86,multiple_tests,Multiple retests (3 tests),3,0.97,Weak,1.16,2.93,Average,5.63,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D demand 193.31-195.68 RBR,1D,193.31,195.68,1D,below_price,1.67,199.18,201.38,1D,above_price,0.09,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,198.05,0.95,0.48,Flat / no meaningful gap,flat,Bullish,1.203,directional,above_9ema,above_vwap,197.305,197.916,2.947,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,bouncing_from_demand,"Demand history: holds 33%, breaks 67% (6 tests)",6.67,70.7,"structure mixed; bouncing from demand; Demand history: holds 33%, breaks 67% (6 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,research_only_3_tests;no_valid_target;rejected_low_rr_to_nearest_opposing_zone,2.821,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Future,AMD,212.56,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,RBD,supply,227.15,218.9,227.15,218.9,227.15,2.98,one_test,One successful retest (1 tests),1,-0.35,Weak,1.19,2.01,Average,6.04,"1D demand @ 208.81 (RR 0.26, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)",0.26,0.26,-999.0,208.81,,1:0.26–1:4.16,"T1: 1D demand @ 208.81 (RR 0.26, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests) | T2: 1D demand @ 203.81 (RR 0.60, fresh, tests 0, quality 14.9) | T3: 1D demand @ 161.79 (RR 3.48, fresh, tests 0, quality 13.3) | T4: 1D demand @ 159.28 (RR 3.65, multiple_tests, tests 2, quality 8.4) | T5: 1D demand @ 151.80 (RR 4.16, one_test, tests 1, quality 10.4)","1D demand @ 208.81 (RR 0.26, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)",0.26,multiple_tests,7.0,soft_obstacle,"1D demand @ 203.81 (RR 0.60, fresh, tests 0, quality 14.9)",0.6,fresh,0.0,hard_target,"1D demand @ 161.79 (RR 3.48, fresh, tests 0, quality 13.3)",3.48,fresh,0.0,hard_target,4,"1D demand @ 208.81 (RR 0.26, multiple_tests, tests 7, quality -999.0, soft obstacle: 4plus_tests)",t1_nearest_unbroken_opposing_zone,C,1,1D,1D supply 218.90-227.15 RBD,1D,195.0,208.81,1D,below_price,1.76,218.9,227.15,1D,above_price,2.98,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,214.23,-1.673,-0.781,Gap down,small_gap,Sideways,-0.353,grinding,below_9ema,below_vwap,214.205,214.469,2.385,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,gap_between_zones,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 60%, breaks 40% (5 tests)",4.0,62.0,"structure mixed; possible absorption; gap down -0.78%; Supply history: rejects 60%, breaks 40% (5 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Developing movement watch,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,-195.982,C,Poor <1:1.5,rr-poor,T1 1:0.26 (Poor <1:1.5); range 1:0.26–1:3.48,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,NFLX,90.82,Supply Zone Rejection,supply_reject,Supply Rejection — Puts,Puts,Bearish,short,1D,DBD,supply,94.31,93.6,94.31,93.6,94.31,3.06,fresh,Fresh / untested (0 tests),0,-1.09,Moderate,0.85,19.62,Weak,7.94,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,1,1D,1D supply 93.60-94.31 DBD,1D,,,,,,93.6,94.31,1D,above_price,3.06,zone_context_mixed,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,90.605,0.215,0.237,Flat / no meaningful gap,flat,Sideways,-0.055,sideways,above_9ema,above_vwap,90.704,90.615,3.094,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Rejection Watch,below_supply_no_trigger,"Supply history: rejects 0%, breaks 75% (4 tests)",-15.0,43.0,"structure mixed; possible absorption; Supply history: rejects 0%, breaks 75% (4 tests)","Watch for failure to close above supply, upper-wick/absorption behavior, then bearish follow-through away from the zone.",Research / monitor only,no_valid_target;rejected_low_rr_to_nearest_opposing_zone,4.429,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: supply test; rejection candle; lose/hold below 9EMA and VWAP; bearish continuation/DBD; downside volume response; market context weakening
Future,SOFI,26.8,Demand Zone Breakdown,demand_break,Demand Breakdown / Continuation — Puts,Puts,Bearish,short,1D,DBR/RBR,demand,26.68,25.95,25.95,25.95,26.68,3.17,one_test,One successful retest (1 tests),1,1.39,Moderate,1.15,2.56,Average,7.54,"1D demand @ 26.10 (RR 0.96, multiple_tests, tests 15, quality -999.0, soft obstacle: 4plus_tests)",0.96,0.96,-999.0,26.1,,1:0.96–1:7.30,"T1: 1D demand @ 26.10 (RR 0.96, multiple_tests, tests 15, quality -999.0, soft obstacle: 4plus_tests) | T2: 1D demand @ 25.19 (RR 2.20, one_test, tests 1, quality 10.5) | T3: 1D demand @ 21.47 (RR 7.30, one_test, tests 1, quality 10.0)","1D demand @ 26.10 (RR 0.96, multiple_tests, tests 15, quality -999.0, soft obstacle: 4plus_tests)",0.96,multiple_tests,15.0,soft_obstacle,"1D demand @ 25.19 (RR 2.20, one_test, tests 1, quality 10.5)",2.2,one_test,1.0,hard_target,"1D demand @ 21.47 (RR 7.30, one_test, tests 1, quality 10.0)",7.3,one_test,1.0,hard_target,2,"1D demand @ 26.10 (RR 0.96, multiple_tests, tests 15, quality -999.0, soft obstacle: 4plus_tests)",t1_nearest_unbroken_opposing_zone,C,2,1D,1D demand 26.06-26.68 DBR; 1D demand 25.95-26.29 RBR,1D,25.95,26.68,1D,below_price,0.45,29.04,29.7,1D,above_price,8.36,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,26.99,-0.192,-0.71,Flat / no meaningful gap,flat,Sideways,-0.062,sideways,below_9ema,below_vwap,26.957,26.957,1.836,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Breakdown Watch,above_demand_no_trigger,"Demand history: holds 0%, breaks 67% (3 tests)",13.33,71.3,"structure mixed; possible absorption; Demand history: holds 0%, breaks 67% (3 tests)","Watch for strong RTH close below demand, opening-volume confirmation, and hold/retest below the zone.",Priority movement watch,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,-194.906,C,Poor <1:1.5,rr-poor,T1 1:0.96 (Poor <1:1.5); range 1:0.96–1:7.30,False,Zone Map / Research,Blocked: nearest zone limits R:R,Puts: 5M close below demand; hold/retest below zone; volume expands on break or continuation; below 9EMA/VWAP; lower-low or lower-high structure
Future,GOOGL,313.38,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR/RBR,demand,302.46,293.85,293.85,302.46,293.85,3.48,fresh,Fresh / untested (0 tests),0,0.55,Weak,1.36,7.34,Strong,8.41,"1D supply @ 319.49 (RR 0.31, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",0.31,0.31,-999.0,319.49,,1:0.31,"T1: 1D supply @ 319.49 (RR 0.31, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)","1D supply @ 319.49 (RR 0.31, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",0.31,multiple_tests,4.0,soft_obstacle,,,,,,,,,,,0,"1D supply @ 319.49 (RR 0.31, multiple_tests, tests 4, quality -999.0, soft obstacle: 4plus_tests)",t1_nearest_unbroken_opposing_zone,C,2,1D,1D demand 299.23-302.46 DBR; 1D demand 293.85-299.66 RBR,1D,305.3,309.88,1D,below_price,1.12,319.49,324.5,1D,above_price,1.95,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,314.34,-0.96,-0.305,Flat / no meaningful gap,flat,Sideways,-0.038,sideways,below_9ema,below_vwap,313.567,314.272,4.132,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,above_demand_no_trigger,"Demand history: holds 36%, breaks 55% (11 tests)",-3.64,46.4,"structure mixed; Demand history: holds 36%, breaks 55% (11 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Research / monitor only,rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,-194.81,C,Poor <1:1.5,rr-poor,T1 1:0.31 (Poor <1:1.5); range 1:0.31–1:0.31,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
Future,GOOGL,313.38,Supply Zone Breakout,supply_break,Supply Breakout / Continuation — Calls,Calls,Bullish,long,1D,DBD/RBD,supply,324.5,319.49,324.5,324.5,319.49,3.55,multiple_tests,Multiple retests (4 tests),4,-0.85,Weak,0.75,3.56,Weak,5.6,,,,,,no_valid_target,,,,,,,,,,,,,,,,,,0,,no_valid_target,C,2,1D,1D supply 319.49-323.16 RBD; 1D supply 319.95-324.50 DBD,1D,305.3,309.88,1D,below_price,1.12,319.49,324.5,1D,above_price,1.95,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,314.34,-0.96,-0.305,Flat / no meaningful gap,flat,Sideways,-0.038,sideways,below_9ema,below_vwap,313.567,314.272,4.132,high_volume,high_volume,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Supply Breakout Watch,below_supply_no_trigger,"Supply history: rejects 50%, breaks 50% (2 tests)",0.0,50.0,"structure mixed; Supply history: rejects 50%, breaks 50% (2 tests)","Watch for a strong RTH close above supply, opening-volume confirmation, and hold/retest above the zone.",Research / monitor only,rejected_4plus_entry_tests;no_valid_target;rejected_low_rr_to_nearest_opposing_zone,2.595,C,Poor <1:1.5,rr-poor,No valid target,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: 5M close above supply; hold/retest above zone; volume expands on break or continuation; above 9EMA/VWAP; higher-high or higher-low structure
Future,AVGO,342.49,Demand Zone Test / Hold,demand_hold,Demand Reversal / Hold — Calls,Calls,Bullish,long,1D,DBR,demand,330.12,324.61,324.61,330.12,324.61,3.61,multiple_tests,Multiple retests (5 tests),5,0.31,Weak,0.69,24.98,Weak,4.5,"1D supply @ 349.85 (RR 0.41, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",0.41,0.41,5.92,349.85,,1:0.41–1:3.49,"T1: 1D supply @ 349.85 (RR 0.41, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality) | T2: 1D supply @ 404.82 (RR 3.49, fresh, tests 0, quality 18.0)","1D supply @ 349.85 (RR 0.41, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",0.41,multiple_tests,2.0,soft_obstacle,"1D supply @ 404.82 (RR 3.49, fresh, tests 0, quality 18.0)",3.49,fresh,0.0,hard_target,,,,,,1,"1D supply @ 349.85 (RR 0.41, multiple_tests, tests 2, quality 5.9, soft obstacle: low_quality)",t1_nearest_unbroken_opposing_zone,C,1,1D,1D demand 324.61-330.12 DBR,1D,324.61,330.12,1D,below_price,3.61,349.85,352.68,1D,above_price,2.15,between_nearest_demand_and_supply,2026-01-07T08:00:00-05:00,Insufficient structure,,,,,,Insufficient structure,,,,,,Insufficient structure,,,,,,Range-bound / insufficient,Range-bound / insufficient,Mixed / no clear structure edge,Premarket,2026-01-07 08:00 AM EST,343.64,-1.15,-0.335,Flat / no meaningful gap,flat,Bearish,-1.374,directional,below_9ema,below_vwap,344.408,343.779,2.526,high_volume,absorption_possible,Premarket,2026-01-07T08:00:00-05:00,preopen,no_meaningful_gap,Demand Hold/Reversal Watch,approaching_demand_with_weakness,"Demand history: holds 43%, breaks 57% (7 tests)",-2.86,69.1,"structure mixed; approaching demand with weakness; possible absorption; Demand history: holds 43%, breaks 57% (7 tests)","Watch for demand tap, absorption or lower-wick rejection, reclaim of demand top, then bullish follow-through.",Developing movement watch,rejected_4plus_entry_tests;rejected_low_target_quality;rejected_low_rr_to_nearest_opposing_zone,3.444,C,Poor <1:1.5,rr-poor,T1 1:0.41 (Poor <1:1.5); range 1:0.41–1:3.49,False,Zone Map / Research,Blocked: nearest zone limits R:R,Calls: demand test; selling volume fades or stabilizes into zone; reversal candle; reclaim/hold 9EMA and VWAP; bullish continuation/RBR; market context improving
